,Unnamed: 0.1,Unnamed: 0,title,vote_average,genres
1811,1811,1811,There's Something About Mary,6.5,Romance
1812,1812,1812,Plan 9 from Outer Space,4.4,Science Fiction
1813,1813,1813,Wings,7.0,Action
1814,1814,1814,The Broadway Melody,5.0,Drama
1815,1815,1815,All Quiet on the Western Front,7.5,Drama
1816,1816,1816,Cimarron,5.1,Drama
1817,1817,1817,Grand Hotel,6.5,Drama
1818,1818,1818,Cavalcade,4.6,Drama
1819,1819,1819,Mutiny on the Bounty,7.1,Adventure
1820,1820,1820,The Great Ziegfeld,6.2,Drama
1821,1821,1821,The Life of Emile Zola,6.6,Drama
1822,1822,1822,You Can't Take It With You,7.2,Comedy
1823,1823,1823,How Green Was My Valley,6.9,Drama
1824,1824,1824,Mrs. Miniver,6.7,Drama
1825,1825,1825,Going My Way,6.9,Drama
1826,1826,1826,The Lost Weekend,7.4,Drama
1827,1827,1827,The Best Years of Our Lives,7.6,Drama
1828,1828,1828,Gentleman's Agreement,6.8,Drama
1829,1829,1829,Hamlet,7.1,Drama
1830,1830,1830,All the King's Men,6.3,Drama
1831,1831,1831,The Greatest Show on Earth,6.6,Action
1832,1832,1832,From Here to Eternity,7.2,War
1833,1833,1833,On the Waterfront,8.0,Crime
1834,1834,1834,Marty,7.2,Drama
1835,1835,1835,West Side Story,7.0,Crime
1836,1836,1836,Tom Jones,6.1,Adventure
1837,1837,1837,A Man for All Seasons,7.5,Drama
1838,1838,1838,In the Heat of the Night,7.5,Crime
1839,1839,1839,Oliver!,7.0,Drama
1840,1840,1840,Midnight Cowboy,7.4,Drama
1841,1841,1841,The French Connection,7.4,Action
1842,1842,1842,Rocky,7.5,Drama
1843,1843,1843,Kramer vs. Kramer,7.4,Drama
1844,1844,1844,Ordinary People,7.4,Drama
1845,1845,1845,Chariots of Fire,6.9,Drama
1846,1846,1846,Terms of Endearment,6.9,Drama
1847,1847,1847,Out of Africa,7.0,Drama
1848,1848,1848,The Last Emperor,7.4,Drama
1849,1849,1849,Rain Man,7.6,Drama
1850,1850,1850,Driving Miss Daisy,7.0,Comedy
1851,1851,1851,Take the Money and Run,7.0,Comedy
1852,1852,1852,Klute,6.5,Mystery
1853,1853,1853,Repo Man,6.7,Comedy
1854,1854,1854,Metropolitan,7.0,Comedy
1855,1855,1855,Labyrinth,7.1,Adventure
1856,1856,1856,The Breakfast Club,7.8,Comedy
1857,1857,1857,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,Horror
1858,1858,1858,A Nightmare on Elm Street 3: Dream Warriors,6.5,Horror
1859,1859,1859,A Nightmare on Elm Street 4: The Dream Master,5.8,Horror
1860,1860,1860,A Nightmare on Elm Street 5: The Dream Child,5.5,Horror
1861,1861,1861,Freddy's Dead: The Final Nightmare,5.1,Horror
1862,1862,1862,Friday the 13th,6.4,Horror
1863,1863,1863,Friday the 13th Part 2,6.0,Horror
1864,1864,1864,Friday the 13th Part III,5.7,Horror
1865,1865,1865,Friday the 13th: The Final Chapter,5.9,Horror
1866,1866,1866,Friday the 13th: A New Beginning,5.1,Horror
1867,1867,1867,Friday the 13th Part VI: Jason Lives,5.7,Horror
1868,1868,1868,Friday the 13th Part VII: The New Blood,5.3,Horror
1869,1869,1869,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,Horror
1870,1870,1870,Halloween,7.4,Horror
1871,1871,1871,Halloween II,6.4,Horror
1872,1872,1872,Halloween III: Season of the Witch,5.0,Horror
1873,1873,1873,Halloween 4: The Return of Michael Myers,5.9,Horror
1874,1874,1874,Halloween 5: The Revenge of Michael Myers,5.3,Horror
1875,1875,1875,Prom Night,6.0,Horror
1876,1876,1876,Hello Mary Lou: Prom Night II,6.0,Horror
1877,1877,1877,Prom Night III: The Last Kiss,5.1,Thriller
1878,1878,1878,Prom Night IV: Deliver Us from Evil,4.4,Horror
1879,1879,1879,Child's Play,6.3,Horror
1880,1880,1880,Child's Play 2,5.8,Drama
1881,1881,1881,Child's Play 3,5.5,Thriller
1882,1882,1882,Poltergeist,7.1,Horror
1883,1883,1883,Poltergeist II: The Other Side,5.8,Horror
1884,1884,1884,Poltergeist III,4.6,Horror
1885,1885,1885,The Exorcist,7.5,Drama
1886,1886,1886,Exorcist II: The Heretic,4.5,Horror
1887,1887,1887,The Exorcist III,6.1,Thriller
1888,1888,1888,Lethal Weapon,7.0,Adventure
1889,1889,1889,Lethal Weapon 2,6.7,Action
1890,1890,1890,Lethal Weapon 3,6.4,Adventure
1891,1891,1891,Gremlins,6.9,Fantasy
1892,1892,1892,Gremlins 2: The New Batch,6.3,Comedy
1893,1893,1893,The Goonies,7.4,Adventure
1894,1894,1894,The Mask of Zorro,6.3,Action
1895,1895,1895,Polish Wedding,5.4,Comedy
1896,1896,1896,"This World, Then the Fireworks",0.0,Crime
1897,1897,1897,Soylent Green,6.8,Mystery
1898,1898,1898,Metropolis,8.0,Drama
1899,1899,1899,Back to the Future Part II,7.4,Adventure
1900,1900,1900,Back to the Future Part III,7.1,Adventure
1901,1901,1901,The Poseidon Adventure,7.3,Action
1902,1902,1902,Freaky Friday,6.3,Fantasy
1903,1903,1903,The Absent-Minded Professor,6.7,Comedy
1904,1904,1904,The Apple Dumpling Gang Rides Again,6.3,Comedy
1905,1905,1905,Babes in Toyland,5.8,Fantasy
1906,1906,1906,Bambi,6.8,Animation
1907,1907,1907,Seven Samurai,8.2,Action
1908,1908,1908,Dangerous Liaisons,7.1,Drama
1909,1909,1909,Dune,6.5,Action
1910,1910,1910,The Last Temptation of Christ,7.0,Drama
1911,1911,1911,The Godfather: Part III,7.1,Crime
1912,1912,1912,The Rapture,6.4,Mystery
1913,1913,1913,Lolita,7.0,Drama
1914,1914,1914,Disturbing Behavior,5.5,Mystery
1915,1915,1915,Jane Austen's Mafia!,5.4,Comedy
1916,1916,1916,Saving Private Ryan,7.9,Drama
1917,1917,1917,Billy's Hollywood Screen Kiss,5.2,Comedy
1918,1918,1918,East Palace West Palace,8.3,Drama
1919,1919,1919,The Million Dollar Duck,5.7,Comedy
1920,1920,1920,The Barefoot Executive,5.2,Comedy
1921,1921,1921,The Black Cauldron,6.5,Animation
1922,1922,1922,The Black Hole,6.1,Adventure
1923,1923,1923,Blackbeard's Ghost,6.9,Fantasy
1924,1924,1924,Blank Check,5.1,Comedy
1925,1925,1925,Candleshoe,7.0,Family
1926,1926,1926,The Cat from Outer Space,5.6,Comedy
1927,1927,1927,Cheetah,5.9,Drama
1928,1928,1928,The Computer Wore Tennis Shoes,5.8,Comedy
1929,1929,1929,Condorman,5.6,Comedy
1930,1930,1930,D2: The Mighty Ducks,5.8,Action
1931,1931,1931,Darby O'Gill and the Little People,6.7,Adventure
1932,1932,1932,The Devil and Max Devlin,6.3,Fantasy
1933,1933,1933,A Far Off Place,6.3,Drama
1934,1934,1934,Flight of the Navigator,6.9,Family
1935,1935,1935,The Gnome-Mobile,5.8,Fantasy
1936,1936,1936,The Great Mouse Detective,6.9,Comedy
1937,1937,1937,The Happiest Millionaire,5.8,Comedy
1938,1938,1938,Herbie Goes Bananas,5.3,Fantasy
1939,1939,1939,Herbie Goes To Monte Carlo,5.9,Romance
1940,1940,1940,Hocus Pocus,6.5,Comedy
1941,1941,1941,Honey I Blew Up the Kid,4.8,Adventure
1942,1942,1942,"Honey, I Shrunk the Kids",6.1,Adventure
1943,1943,1943,Hot Lead & Cold Feet,5.7,Action
1944,1944,1944,In Search of the Castaways,6.2,Action
1945,1945,1945,The Incredible Journey,6.3,Adventure
1946,1946,1946,The Negotiator,6.8,Action
1947,1947,1947,The Parent Trap,6.8,Comedy
1948,1948,1948,BASEketball,5.9,Comedy
1949,1949,1949,Full Tilt Boogie,7.0,Documentary
1950,1950,1950,The Governess,6.8,Drama
1951,1951,1951,Seventh Heaven,4.7,Drama
1952,1952,1952,Roger & Me,7.4,Documentary
1953,1953,1953,The Purple Rose of Cairo,7.3,Fantasy
1954,1954,1954,Out of the Past,7.6,Drama
1955,1955,1955,Doctor Zhivago,7.4,Drama
1956,1956,1956,Fanny & Alexander,7.3,Fantasy
1957,1957,1957,The Trip to Bountiful,7.3,Drama
1958,1958,1958,Tender Mercies,6.1,Drama
1959,1959,1959,And the Band Played On,5.8,Drama
1960,1960,1960,The 'Burbs,6.6,Comedy
1961,1961,1961,Fandango,6.6,Comedy
1962,1962,1962,The Night Porter,6.6,Drama
1963,1963,1963,Mephisto,7.1,Drama
1964,1964,1964,Blue Velvet,7.7,Crime
1965,1965,1965,The Journey of Natty Gann,6.4,Adventure
1966,1966,1966,The Jungle Book,7.1,Family
1967,1967,1967,Kidnapped,6.4,Action
1968,1968,1968,Lady and the Tramp,6.9,Family
1969,1969,1969,The Little Mermaid,7.2,Animation
1970,1970,1970,The Mighty Ducks,6.4,Comedy
1971,1971,1971,The Muppet Christmas Carol,7.2,Comedy
1972,1972,1972,Newsies,6.2,Drama
1973,1973,1973,One Hundred and One Dalmatians,6.8,Adventure
1974,1974,1974,One Magic Christmas,5.7,Family
1975,1975,1975,Peter Pan,7.0,Animation
1976,1976,1976,Popeye,5.3,Action
1977,1977,1977,The Rescuers Down Under,6.6,Adventure
1978,1978,1978,The Rescuers,6.7,Fantasy
1979,1979,1979,Return from Witch Mountain,5.6,Adventure
1980,1980,1980,The Return of Jafar,5.7,Family
1981,1981,1981,Return to Oz,6.6,Adventure
1982,1982,1982,The Rocketeer,6.3,Action
1983,1983,1983,The Shaggy D.A.,5.4,Comedy
1984,1984,1984,Sleeping Beauty,6.8,Fantasy
1985,1985,1985,Something Wicked This Way Comes,6.6,Fantasy
1986,1986,1986,Son of Flubber,6.7,Comedy
1987,1987,1987,Song of the South,6.9,Family
1988,1988,1988,Splash,6.1,Comedy
1989,1989,1989,Squanto: A Warrior's Tale,6.1,Drama
1990,1990,1990,Steamboat Willie,7.4,Animation
1991,1991,1991,Tall Tale,6.6,Adventure
1992,1992,1992,Tex,5.9,Drama
1993,1993,1993,Tron,6.6,Science Fiction
1994,1994,1994,Swing Kids,6.7,Music
1995,1995,1995,Halloween: H20,5.7,Horror
1996,1996,1996,L.A. Story,6.4,Comedy
1997,1997,1997,The Jerk,7.0,Comedy
1998,1998,1998,Dead Men Don't Wear Plaid,6.5,Comedy
1999,1999,1999,The Man with Two Brains,6.2,Comedy
2000,2000,2000,Grand Canyon,6.8,Drama
2001,2001,2001,Graveyard Shift,4.5,Drama
2002,2002,2002,The Outsiders,6.9,Crime
2003,2003,2003,Indiana Jones and the Temple of Doom,7.1,Adventure
2004,2004,2004,The Lord of the Rings,6.1,Fantasy
2005,2005,2005,Nineteen Eighty-Four,6.8,Drama
2006,2006,2006,The Dead Zone,6.9,Horror
2007,2007,2007,Maximum Overdrive,5.5,Action
2008,2008,2008,Needful Things,5.9,Drama
2009,2009,2009,Cujo,5.7,Horror
2010,2010,2010,Children of the Corn,5.6,Drama
2011,2011,2011,All Dogs Go to Heaven,6.3,Drama
2012,2012,2012,The Addams Family,6.7,Horror
2013,2013,2013,Ever After: A Cinderella Story,6.8,Drama
2014,2014,2014,Snake Eyes,5.8,Crime
2015,2015,2015,"First Love, Last Rites",3.0,Drama
2016,2016,2016,Safe Men,6.3,Comedy
2017,2017,2017,The Saltmen of Tibet,6.5,Documentary
2018,2018,2018,Atlantic City,6.7,Crime
2019,2019,2019,Autumn Sonata,7.8,Music
2020,2020,2020,Who's Afraid of Virginia Woolf?,7.8,Drama
2021,2021,2021,Adventures in Babysitting,6.6,Thriller
2022,2022,2022,Weird Science,6.4,Comedy
2023,2023,2023,Doctor Dolittle,6.0,Adventure
2024,2024,2024,The Nutty Professor,6.6,Comedy
2025,2025,2025,Charlotte's Web,6.2,Animation
2026,2026,2026,Watership Down,7.3,Adventure
2027,2027,2027,The Secret of NIMH,7.5,Fantasy
2028,2028,2028,The Dark Crystal,7.3,Fantasy
2029,2029,2029,An American Tail,6.6,Drama
2030,2030,2030,An American Tail: Fievel Goes West,6.2,Adventure
2031,2031,2031,Legend,6.2,Adventure
2032,2032,2032,Sixteen Candles,6.9,Comedy
2033,2033,2033,Pretty in Pink,6.6,Comedy
2034,2034,2034,St. Elmo's Fire,6.0,Drama
2035,2035,2035,The Clan of the Cave Bear,4.7,Adventure
2036,2036,2036,House,5.8,Comedy
2037,2037,2037,House II: The Second Story,5.0,Fantasy
2038,2038,2038,The Gods Must Be Crazy,7.1,Action
2039,2039,2039,The Gods Must Be Crazy II,6.5,Action
2040,2040,2040,Air Bud: Golden Receiver,4.6,Comedy
2041,2041,2041,The Avengers,4.4,Thriller
2042,2042,2042,How Stella Got Her Groove Back,6.0,Comedy
2043,2043,2043,Slums of Beverly Hills,6.5,Comedy
2044,2044,2044,The Best Man,0.0,Sin Dato
2045,2045,2045,The Chambermaid on the Titanic,5.3,Drama
2046,2046,2046,"Henry II, Portrait of a Serial Killer",5.8,Crime
2047,2047,2047,Henry: Portrait of a Serial Killer,6.8,Crime
2048,2048,2048,Rosemary's Baby,7.5,Horror
2049,2049,2049,The NeverEnding Story,7.0,Drama
2050,2050,2050,The Neverending Story II: The Next Chapter,5.5,Drama
2051,2051,2051,Attack of the Killer Tomatoes!,4.7,Comedy
2052,2052,2052,Surf Nazis Must Die,3.5,Horror
2053,2053,2053,Your Friends & Neighbors,5.9,Drama
2054,2054,2054,Return to Paradise,6.5,Drama
2055,2055,2055,Blade,6.5,Horror
2056,2056,2056,Dance with Me,5.6,Drama
2057,2057,2057,Dead Man on Campus,5.6,Comedy
2058,2058,2058,Wrongfully Accused,5.7,Action
2059,2059,2059,Next Stop Wonderland,6.0,Comedy
2060,2060,2060,All I Wanna Do,6.4,Comedy
2061,2061,2061,The Navigator: A Medieval Odyssey,6.3,Adventure
2062,2062,2062,Beetlejuice,7.1,Fantasy
2063,2063,2063,Déjà Vu,8.0,Romance
2064,2064,2064,Rope,7.8,Crime
2065,2065,2065,Family Plot,6.7,Comedy
2066,2066,2066,Frenzy,7.2,Crime
2067,2067,2067,Topaz,6.1,Action
2068,2068,2068,Torn Curtain,6.4,Mystery
2069,2069,2069,Marnie,7.2,Crime
2070,2070,2070,The Wrong Man,6.9,Crime
2071,2071,2071,The Man Who Knew Too Much,7.3,Adventure
2072,2072,2072,The Trouble with Harry,6.9,Comedy
2073,2073,2073,I Confess,7.0,Crime
2074,2074,2074,Strangers on a Train,7.6,Crime
2075,2075,2075,Stage Fright,6.8,Thriller
2076,2076,2076,54,5.5,Music
2077,2077,2077,I Married a Strange Person!,7.5,Drama
2078,2078,2078,Why Do Fools Fall In Love,6.4,Drama
2079,2079,2079,Keep the Aspidistra Flying,6.3,Comedy
2080,2080,2080,See the Sea,7.4,Drama
2081,2081,2081,Willow,6.9,Adventure
2082,2082,2082,The Untouchables,7.6,Crime
2083,2083,2083,Dirty Work,6.5,Comedy
2084,2084,2084,Knock Off,4.7,Action
2085,2085,2085,Firelight,7.0,Romance
2086,2086,2086,Modulations,8.5,Documentary
2087,2087,2087,Phoenix,5.2,Drama
2088,2088,2088,Under Capricorn,6.1,Drama
2089,2089,2089,The Paradine Case,6.3,Drama
2090,2090,2090,Lifeboat,7.3,Drama
2091,2091,2091,Shadow of a Doubt,7.5,Crime
2092,2092,2092,Saboteur,6.8,Thriller
2093,2093,2093,Mr. & Mrs. Smith,5.7,Comedy
2094,2094,2094,Suspicion,7.1,Mystery
2095,2095,2095,Jamaica Inn,5.6,Adventure
2096,2096,2096,The Lady Vanishes,7.5,Mystery
2097,2097,2097,Young and Innocent,6.8,Drama
2098,2098,2098,Sabotage,6.7,Thriller
2099,2099,2099,Secret Agent,6.7,Thriller
2100,2100,2100,The Man Who Knew Too Much,6.4,Drama
2101,2101,2101,Waltzes from Vienna,4.8,Sin Dato
2102,2102,2102,Number Seventeen,5.3,Crime
2103,2103,2103,Rich and Strange,5.5,Comedy
2104,2104,2104,The Skin Game,4.9,Drama
2105,2105,2105,Elstree Calling,3.8,Music
2106,2106,2106,Juno and the Paycock,5.1,Drama
2107,2107,2107,Murder!,6.3,Mystery
2108,2108,2108,The Manxman,5.4,Drama
2109,2109,2109,Blackmail,6.8,Drama
2110,2110,2110,Champagne,5.6,Comedy
2111,2111,2111,The Farmer's Wife,10.0,Drama
2112,2112,2112,Downhill,6.3,Drama
2113,2113,2113,Easy Virtue,5.4,Drama
2114,2114,2114,The Ring,6.1,Drama
2115,2115,2115,The Lodger: A Story of the London Fog,7.2,Crime
2116,2116,2116,The Pleasure Garden,5.7,Drama
2117,2117,2117,Rounders,6.9,Drama
2118,2118,2118,Cube,6.9,Thriller
2119,2119,2119,Digging to China,6.5,Drama
2120,2120,2120,Let's Talk About Sex,0.0,Sin Dato
2121,2121,2121,One Man's Hero,9.3,Western
2122,2122,2122,Simon Birch,6.5,Comedy
2123,2123,2123,Without Limits,6.4,Drama
2124,2124,2124,Seven Beauties,8.8,Comedy
2125,2125,2125,Swept Away,7.4,Drama
2126,2126,2126,My Bodyguard,6.2,Drama
2127,2127,2127,Class,5.8,Comedy
2128,2128,2128,"Grandview, U.S.A.",5.8,Drama
2129,2129,2129,Broadcast News,6.8,Comedy
2130,2130,2130,The Allnighter,4.3,Comedy
2131,2131,2131,Working Girl,6.5,Comedy
2132,2132,2132,Stars & Bars,5.3,Comedy
2133,2133,2133,Married to the Mob,5.8,Comedy
2134,2134,2134,Say Anything...,7.2,Comedy
2135,2135,2135,My Blue Heaven,6.0,Action
2136,2136,2136,Men Don't Leave,6.6,Drama
2137,2137,2137,The Cabinet of Dr. Ramirez,0.0,Sin Dato
2138,2138,2138,Hero,6.3,Drama
2139,2139,2139,Toys,5.0,Fantasy
2140,2140,2140,Choices,0.0,Drama
2141,2141,2141,Young Doctors in Love,5.2,Comedy
2142,2142,2142,Parasite,5.1,Horror
2143,2143,2143,No Small Affair,5.4,Comedy
2144,2144,2144,Blame It on Rio,5.9,Comedy
2145,2145,2145,Wisdom,5.9,Crime
2146,2146,2146,One Crazy Summer,6.4,Drama
2147,2147,2147,About Last Night...,5.6,Comedy
2148,2148,2148,The Seventh Sign,5.9,Horror
2149,2149,2149,We're No Angels,5.6,Comedy
2150,2150,2150,Nothing but Trouble,5.0,Comedy
2151,2151,2151,The Butcher's Wife,5.6,Fantasy
2152,2152,2152,Mortal Thoughts,5.3,Mystery
2153,2153,2153,A Few Good Men,7.1,Drama
2154,2154,2154,Indecent Proposal,5.8,Drama
2155,2155,2155,Permanent Midnight,6.0,Drama
2156,2156,2156,One True Thing,6.2,Drama
2157,2157,2157,Rush Hour,6.8,Action
2158,2158,2158,Lilian's Story,6.0,Drama
2159,2159,2159,Six-String Samurai,5.8,Action
2160,2160,2160,A Soldier's Daughter Never Cries,7.0,Drama
2161,2161,2161,Somewhere in the City,0.0,Comedy
2162,2162,2162,Ronin,6.8,Action
2163,2163,2163,Urban Legend,5.6,Horror
2164,2164,2164,Clay Pigeons,6.3,Comedy
2165,2165,2165,Monument Ave.,6.3,Drama
2166,2166,2166,Pecker,6.0,Comedy
2167,2167,2167,The Sheltering Sky,6.4,Adventure
2168,2168,2168,Bandit Queen,7.1,Drama
2169,2169,2169,If....,7.2,Drama
2170,2170,2170,The Fiendish Plot of Dr. Fu Manchu,4.4,Comedy
2171,2171,2171,Them!,6.8,Science Fiction
2172,2172,2172,The Thing,7.8,Horror
2173,2173,2173,The Player,6.9,Comedy
2174,2174,2174,Stardust Memories,6.9,Comedy
2175,2175,2175,Edward Scissorhands,7.5,Fantasy
2176,2176,2176,Overnight Delivery,5.8,Comedy
2177,2177,2177,Shadrach,6.6,Drama
2178,2178,2178,Antz,6.0,Adventure
2179,2179,2179,The Impostors,6.0,Comedy
2180,2180,2180,A Night at the Roxbury,5.9,Comedy
2181,2181,2181,What Dreams May Come,6.8,Drama
2182,2182,2182,Strangeland,4.7,Horror
2183,2183,2183,The Battle of the Sexes,7.2,Comedy
2184,2184,2184,The Producers,7.3,Comedy
2185,2185,2185,History of the World: Part I,6.5,Comedy
2186,2186,2186,My Cousin Vinny,7.3,Comedy
2187,2187,2187,Nashville,7.2,Drama
2188,2188,2188,Love Is the Devil: Study for a Portrait of Francis Bacon,6.7,TV Movie
2189,2189,2189,Slam,6.7,Drama
2190,2190,2190,Holy Man,4.9,Drama
2191,2191,2191,One Tough Cop,3.0,Sin Dato
2192,2192,2192,Detroit 9000,6.0,Drama
2193,2193,2193,The Inheritors,6.6,Drama
2194,2194,2194,The Mighty,7.1,Comedy
2195,2195,2195,2010,6.6,Thriller
2196,2196,2196,Children of a Lesser God,6.9,Drama
2197,2197,2197,The Elephant Man,7.9,Drama
2198,2198,2198,Beloved,5.9,Drama
2199,2199,2199,Bride of Chucky,5.5,Horror
2200,2200,2200,Practical Magic,6.3,Drama
2201,2201,2201,The Alarmist,3.3,Comedy
2202,2202,2202,Happiness,7.4,Comedy
2203,2203,2203,Reach The Rock,7.5,Comedy
2204,2204,2204,Apt Pupil,6.2,Drama
2205,2205,2205,Pleasantville,7.1,Fantasy
2206,2206,2206,Soldier,6.1,Action
2207,2207,2207,The Cruise,7.8,Documentary
2208,2208,2208,Life Is Beautiful,8.3,Comedy
2209,2209,2209,Orgazmo,6.2,Comedy
2210,2210,2210,Shattered Image,0.0,Sin Dato
2211,2211,2211,Tales from the Darkside: The Movie,5.8,Thriller
2212,2212,2212,Vampires,5.8,Action
2213,2213,2213,American History X,8.2,Drama
2214,2214,2214,Hands on a Hard Body: The Documentary,8.7,Documentary
2215,2215,2215,Living Out Loud,5.4,Comedy
2216,2216,2216,Belly,6.1,Crime
2217,2217,2217,Gods and Monsters,6.8,Drama
2218,2218,2218,The Siege,6.1,Drama
2219,2219,2219,The Waterboy,5.9,Comedy
2220,2220,2220,Elizabeth,7.2,Drama
2221,2221,2221,Velvet Goldmine,6.9,Drama
2222,2222,2222,I Still Know What You Did Last Summer,5.1,Horror
2223,2223,2223,I'll Be Home for Christmas,5.2,Comedy
2224,2224,2224,Meet Joe Black,6.9,Fantasy
2225,2225,2225,Dancing at Lughnasa,6.0,Drama
2226,2226,2226,Hard Core Logo,6.4,Drama
2227,2227,2227,The Naked Man,6.0,Comedy
2228,2228,2228,Runaway Train,7.0,Action
2229,2229,2229,Desert Bloom,4.9,Drama
2230,2230,2230,The Stepford Wives,6.7,Horror
2231,2231,2231,The Pope of Greenwich Village,6.4,Drama
2232,2232,2232,Sid & Nancy,7.0,Drama
2233,2233,2233,Mona Lisa,6.7,Drama
2234,2234,2234,Heart Condition,5.1,Fantasy
2235,2235,2235,Nights of Cabiria,7.9,Drama
2236,2236,2236,The Big Chill,6.8,Comedy
2237,2237,2237,Enemy of the State,6.7,Action
2238,2238,2238,The Rugrats Movie,5.8,Animation
2239,2239,2239,A Bug's Life,6.8,Adventure
2240,2240,2240,Celebrity,6.0,Drama
2241,2241,2241,Central Station,7.6,Drama
2242,2242,2242,Savior,7.1,History
2243,2243,2243,Waking Ned,7.4,Comedy
2244,2244,2244,The Celebration,7.7,Drama
2245,2245,2245,Pink Flamingos,6.2,Horror
2246,2246,2246,Glen or Glenda,4.6,Comedy
2247,2247,2247,Godzilla,6.9,Thriller
2248,2248,2248,Godzilla 1985,6.7,Action
2249,2249,2249,King Kong vs. Godzilla,6.0,Action
2250,2250,2250,King Kong,7.7,Action
2251,2251,2251,King Kong,5.9,Adventure
2252,2252,2252,King Kong Lives,4.6,Action
2253,2253,2253,Desperately Seeking Susan,6.0,Comedy
2254,2254,2254,The Emerald Forest,7.0,Action
2255,2255,2255,Fletch,6.8,Comedy
2256,2256,2256,Fletch Lives,5.8,Comedy
2257,2257,2257,Red Sonja,5.0,Adventure
2258,2258,2258,Gung Ho,6.2,Comedy
2259,2259,2259,The Money Pit,6.2,Comedy
2260,2260,2260,A View to a Kill,6.0,Adventure
2261,2261,2261,Lifeforce,6.2,Fantasy
2262,2262,2262,Police Academy,6.5,Comedy
2263,2263,2263,Police Academy 2: Their First Assignment,5.6,Comedy
2264,2264,2264,Police Academy 3: Back in Training,5.5,Comedy
2265,2265,2265,Police Academy 4: Citizens on Patrol,4.9,Comedy
2266,2266,2266,Police Academy 5: Assignment Miami Beach,4.7,Comedy
2267,2267,2267,Police Academy 6: City Under Siege,4.7,Comedy
2268,2268,2268,Babe: Pig in the City,5.3,Adventure
2269,2269,2269,Home Fries,4.8,Drama
2270,2270,2270,Ringmaster,3.8,Comedy
2271,2271,2271,Very Bad Things,6.2,Comedy
2272,2272,2272,Steam: The Turkish Bath,6.4,Drama
2273,2273,2273,Psycho,4.8,Horror
2274,2274,2274,Little Voice,6.6,Comedy
2275,2275,2275,A Simple Plan,6.9,Drama
2276,2276,2276,Jack Frost,5.5,Comedy
2277,2277,2277,Star Trek: Insurrection,6.3,Science Fiction
2278,2278,2278,The Prince of Egypt,6.9,Adventure
2279,2279,2279,Rushmore,7.5,Comedy
2280,2280,2280,Shakespeare in Love,6.8,Romance
2281,2281,2281,Mass Appeal,7.5,Drama
2282,2282,2282,Miracle on 34th Street,7.4,Drama
2283,2283,2283,Santa Claus: The Movie,6.1,Family
2284,2284,2284,Prancer,5.7,Drama
2285,2285,2285,Pale Rider,7.0,Romance
2286,2286,2286,Rambo: First Blood Part II,6.3,Action
2287,2287,2287,First Blood,7.2,Action
2288,2288,2288,Rambo III,5.7,Action
2289,2289,2289,The Jewel of the Nile,6.0,Action
2290,2290,2290,Romancing the Stone,6.6,Action
2291,2291,2291,Cocoon,6.5,Comedy
2292,2292,2292,Cocoon: The Return,5.4,Comedy
2293,2293,2293,Rocky II,6.9,Drama
2294,2294,2294,Rocky III,6.6,Drama
2295,2295,2295,Rocky IV,6.6,Drama
2296,2296,2296,Rocky V,5.3,Drama
2297,2297,2297,Clue,7.1,Comedy
2298,2298,2298,Young Sherlock Holmes,6.7,Action
2299,2299,2299,Violets Are Blue,2.5,Sin Dato
2300,2300,2300,Back to School,6.4,Comedy
2301,2301,2301,Heartburn,5.9,Comedy
2302,2302,2302,Nothing in Common,6.1,Drama
2303,2303,2303,Extremities,6.0,Drama
2304,2304,2304,The Karate Kid,6.9,Drama
2305,2305,2305,"The Karate Kid, Part II",5.9,Adventure
2306,2306,2306,"The Karate Kid, Part III",5.5,Family
2307,2307,2307,National Lampoon's Christmas Vacation,7.1,Comedy
2308,2308,2308,You've Got Mail,6.3,Comedy
2309,2309,2309,The General,6.5,Drama
2310,2310,2310,The Theory of Flight,6.0,Drama
2311,2311,2311,The Thin Red Line,7.2,Drama
2312,2312,2312,The Faculty,6.2,Horror
